"cat","catnum","level","statcode","fips","abbrev","name","isstate","y2006","y2007","y2008","y2009","y2010","y2011","y2012","y2013"
"incbenefits",11,2,"pov200",45,"SC","South Carolina",1,0.49785596,0.49393693,0.5304364,0.5593223,0.60299265,0.63415313,0.60959822,0.60678399
"incbenefits",11,2,"pov200",46,"SD","South Dakota",1,0.500296,0.49507242,0.54414481,0.5850333,0.58910072,0.55246913,0.59151453,0.57445765
"incbenefits",11,2,"pov200",47,"TN","Tennessee",1,0.5423063,0.5652805,0.58759713,0.61255616,0.62440693,0.61950028,0.62557346,0.66797733
"incbenefits",11,2,"pov200",48,"TX","Texas",1,0.67371154,0.65469247,0.64215475,0.64686012,0.66015154,0.66137964,0.65310711,0.63864958
"incbenefits",11,2,"pov200",49,"UT","Utah",1,0.61756736,0.57008439,0.54047805,0.55259764,0.617562,0.65671897,0.63975525,0.61082828
"incbenefits",11,2,"pov200",50,"VT","Vermont",1,0.20927502,0.21623336,0.18439575,0.24291267,0.23234272,0.19965029,0.27404153,0.41906098
"incbenefits",11,2,"pov200",51,"VA","Virginia",1,0.29821786,0.28694648,0.2937122,0.31525126,0.33628604,0.3525435,0.35902667,0.36259347
"incbenefits",11,2,"pov200",53,"WA","Washington",1,0.49771222,0.49085972,0.4724341,0.47803229,0.52192867,0.52931523,0.50825679,0.49794772
"incbenefits",11,2,"pov200",54,"WV","West Virginia",1,0.41461429,0.29730803,0.40830663,0.38782221,0.42216429,0.46146357,0.39049679,0.39082152
"incbenefits",11,2,"pov200",55,"WI","Wisconsin",1,0.55422449,0.55242825,0.50590611,0.48361912,0.55935121,0.54290235,0.51064736,0.57997912
"incbenefits",11,2,"pov200",56,"WY","Wyoming",1,0.47021791,0.35211012,0.36612993,0.55834562,0.65430546,0.63906121,0.58611405,0.48963869
"incbenefits",11,2,"pov200",0,"US","United States",1,0.51000464,0.50199342,0.49783924,0.51374435,0.54154861,0.55529565,0.55234033,0.5450837
"incbenefits",11,2,"pov200",10420,,"Akron, OH",0,,,,0.40249039,0.44035031,0.42074753,,
"incbenefits",11,2,"pov200",10580,,"Albany-Schenectady-Troy, NY",0,,,,0.29271693,0.38885476,0.44522853,,
"incbenefits",11,2,"pov200",10740,,"Albuquerque, NM",0,,,,0.61914226,0.64106467,0.69445382,,
"incbenefits",11,2,"pov200",10900,,"Allentown-Bethlehem-Easton, PA-NJ",0,,,,0.38743769,0.36878471,0.42324307,,
"incbenefits",11,2,"pov200",12060,,"Atlanta-Sandy Springs-Marietta, GA",0,,,,0.52627172,0.55384083,0.55958391,,
"incbenefits",11,2,"pov200",12260,,"Augusta-Richmond County, GA-SC",0,,,,0.40501179,0.34813099,0.5056565,,
"incbenefits",11,2,"pov200",12420,,"Austin-Round Rock, TX",0,,,,0.60451399,0.64450352,0.61136945,,
"incbenefits",11,2,"pov200",12540,,"Bakersfield, CA",0,,,,0.67071641,0.69971221,0.72854512,,
"incbenefits",11,2,"pov200",12580,,"Baltimore-Towson, MD",0,,,,0.29998626,0.30888009,0.30571069,,
"incbenefits",11,2,"pov200",12940,,"Baton Rouge, LA",0,,,,0.3902371,0.37099211,0.41350932,,
"incbenefits",11,2,"pov200",13820,,"Birmingham-Hoover, AL",0,,,,0.54695137,0.61426908,0.57777982,,
"incbenefits",11,2,"pov200",14260,,"Boise City-Nampa, ID",0,,,,0.61538258,0.63834282,0.63349389,,
"incbenefits",11,2,"pov200",14460,,"Boston-Cambridge-Quincy, MA-NH",0,,,,0.32577108,0.34106996,0.36024555,,
"incbenefits",11,2,"pov200",14600,,"Bradenton-Sarasota-Venice, FL",0,,,,0.55676999,0.57717103,0.59914353,,
"incbenefits",11,2,"pov200",14860,,"Bridgeport-Stamford-Norwalk, CT",0,,,,0.3136207,0.32201422,0.35376779,,
"incbenefits",11,2,"pov200",15380,,"Buffalo-Niagara Falls, NY",0,,,,0.44749899,0.55102272,0.59070675,,
"incbenefits",11,2,"pov200",16700,,"Charleston-North Charleston-Summerville, SC",0,,,,0.57586682,0.60211326,0.5815272,,
"incbenefits",11,2,"pov200",16740,,"Charlotte-Gastonia-Concord, NC-SC",0,,,,0.4957797,0.54623407,0.63778879,,
"incbenefits",11,2,"pov200",16860,,"Chattanooga, TN-GA",0,,,,0.54807412,0.51557736,0.45434041,,
"incbenefits",11,2,"pov200",16980,,"Chicago-Naperville-Joliet, IL-IN-WI",0,,,,0.48465456,0.50867097,0.52427989,,
"incbenefits",11,2,"pov200",17140,,"Cincinnati-Middletown, OH-KY-IN",0,,,,0.33578115,0.37004956,0.40694866,,
"incbenefits",11,2,"pov200",17460,,"Cleveland-Elyria-Mentor, OH",0,,,,0.35705074,0.41898724,0.45552062,,
"incbenefits",11,2,"pov200",17820,,"Colorado Springs, CO",0,,,,0.44190317,0.49606491,0.55026714,,
"incbenefits",11,2,"pov200",17900,,"Columbia, SC",0,,,,0.43324594,0.51363147,0.50327914,,
"incbenefits",11,2,"pov200",18140,,"Columbus, OH",0,,,,0.45378668,0.50368681,0.47081661,,
"incbenefits",11,2,"pov200",19100,,"Dallas-Fort Worth-Arlington, TX",0,,,,0.6225652,0.62068885,0.63827792,,
"incbenefits",11,2,"pov200",19380,,"Dayton, OH",0,,,,0.29178663,0.42373205,0.48343664,,
"incbenefits",11,2,"pov200",19740,,"Denver-Aurora-Broomfield, CO",0,,,,0.57382872,0.58165244,0.61350912,,
"incbenefits",11,2,"pov200",19780,,"Des Moines-West Des Moines, IA",0,,,,0.53220139,0.57284608,0.55631608,,
"incbenefits",11,2,"pov200",19820,,"Detroit-Warren-Livonia, MI",0,,,,0.47531841,0.48094867,0.49081539,,
"incbenefits",11,2,"pov200",21340,,"El Paso, TX",0,,,,0.73117633,0.71709921,0.71645781,,
"incbenefits",11,2,"pov200",23420,,"Fresno, CA",0,,,,0.73512078,0.73728796,0.74288847,,
"incbenefits",11,2,"pov200",24340,,"Grand Rapids-Wyoming, MI",0,,,,0.64876254,0.60907283,0.57126268,,
"incbenefits",11,2,"pov200",24660,,"Greensboro-High Point, NC",0,,,,0.68750039,0.67833526,0.67570292,,
"incbenefits",11,2,"pov200",24860,,"Greenville-Mauldin-Easley, SC",0,,,,0.6702538,0.6405158,0.59560729,,
"incbenefits",11,2,"pov200",25420,,"Harrisburg-Carlisle, PA",0,,,,0.34362451,0.44604467,0.44905302,,
"incbenefits",11,2,"pov200",25540,,"Hartford-West Hartford-East Hartford, CT",0,,,,0.30825157,0.32810698,0.31717865,,
"incbenefits",11,2,"pov200",26180,,"Honolulu, HI",0,,,,0.2825377,0.2839528,0.29993398,,
"incbenefits",11,2,"pov200",26420,,"Houston-Sugar Land-Baytown, TX",0,,,,0.58556541,0.60033202,0.61357893,,
"incbenefits",11,2,"pov200",26900,,"Indianapolis-Carmel, IN",0,,,,0.56596093,0.59671662,0.58957974,,
"incbenefits",11,2,"pov200",27140,,"Jackson, MS",0,,,,,,,,
"incbenefits",11,2,"pov200",27260,,"Jacksonville, FL",0,,,,0.3478407,0.36479932,0.40056809,,
"incbenefits",11,2,"pov200",28140,,"Kansas City, MO-KS",0,,,,0.54355882,0.55075452,0.56967312,,
"incbenefits",11,2,"pov200",28940,,"Knoxville, TN",0,,,,0.44896344,0.48935374,0.46403389,,
"incbenefits",11,2,"pov200",29460,,"Lakeland-Winter Haven, FL",0,,,,0.6377406,0.65775524,0.7025406,,
"incbenefits",11,2,"pov200",29540,,"Lancaster, PA",0,,,,0.56878334,0.60990564,0.53648048,,
"incbenefits",11,2,"pov200",29620,,"Lansing-East Lansing, MI",0,,,,0.45272103,0.52982877,0.54149399,,
"incbenefits",11,2,"pov200",29820,,"Las Vegas-Paradise, NV",0,,,,0.52436076,0.53495129,0.57659409,,
"incbenefits",11,2,"pov200",30780,,"Little Rock-North Little Rock-Conway, AR",0,,,,0.49820151,0.59101561,0.51803925,,
"incbenefits",11,2,"pov200",31100,,"Los Angeles-Long Beach-Santa Ana, CA",0,,,,0.54025541,0.55930027,0.58407939,,
"incbenefits",11,2,"pov200",31140,,"LouisvilleJefferson County, KY-IN",0,,,,0.39227567,0.53795252,0.54759694,,
"incbenefits",11,2,"pov200",31540,,"Madison, WI",0,,,,0.42173939,0.44475528,0.48024185,,
"incbenefits",11,2,"pov200",32580,,"McAllen-Edinburg-Mission, TX",0,,,,0.79077396,0.80215893,0.7890219,,
"incbenefits",11,2,"pov200",32820,,"Memphis, TN-MS-AR",0,,,,0.63037894,0.64657941,0.60235673,,
"incbenefits",11,2,"pov200",33100,,"Miami-Fort Lauderdale-Pompano Beach, FL",0,,,,0.46399488,0.49594018,0.52718138,,
"incbenefits",11,2,"pov200",33340,,"Milwaukee-Waukesha-West Allis, WI",0,,,,0.48571983,0.54330394,0.54738999,,
"incbenefits",11,2,"pov200",33460,,"Minneapolis-St. Paul-Bloomington, MN-WI",0,,,,0.50373488,0.53068213,0.53373825,,
"incbenefits",11,2,"pov200",33700,,"Modesto, CA",0,,,,0.62670034,0.66124597,0.70134225,,
"incbenefits",11,2,"pov200",34980,,"Nashville-Davidson-Murfreesboro-Franklin, TN",0,,,,0.61497703,0.61442478,0.63371116,,
"incbenefits",11,2,"pov200",35300,,"New Haven-Milford, CT",0,,,,0.36036641,0.3773394,0.33206486,,
"incbenefits",11,2,"pov200",35380,,"New Orleans-Metairie-Kenner, LA",0,,,,0.48088926,0.47262059,0.50624184,,
"incbenefits",11,2,"pov200",35620,,"New York-Northern New Jersey-Long Island, NY-NJ-PA",0,,,,0.42495248,0.44211792,0.45965005,,
"incbenefits",11,2,"pov200",36420,,"Oklahoma City, OK",0,,,,0.63960639,0.64999969,0.62712697,,
"incbenefits",11,2,"pov200",36540,,"Omaha-Council Bluffs, NE-IA",0,,,,0.67667623,0.67742548,0.67465654,,
"incbenefits",11,2,"pov200",36740,,"Orlando-Kissimmee, FL",0,,,,0.4924387,0.5093727,0.53049589,,
"incbenefits",11,2,"pov200",37100,,"Oxnard-Thousand Oaks-Ventura, CA",0,,,,0.43325431,0.49598783,0.52418387,,
"incbenefits",11,2,"pov200",37340,,"Palm Bay-Melbourne-Titusville, FL",0,,,,0.48686922,0.48346441,0.40223188,,
"incbenefits",11,2,"pov200",37980,,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",0,,,,0.3558121,0.37449658,0.40215134,,
"incbenefits",11,2,"pov200",38060,,"Phoenix-Mesa-Scottsdale, AZ",0,,,,0.626645,0.65512544,0.68933284,,
"incbenefits",11,2,"pov200",38300,,"Pittsburgh, PA",0,,,,0.23995477,0.29643194,0.30740255,,
"incbenefits",11,2,"pov200",38860,,"Portland-South Portland-Biddeford, ME",0,,,,0.47566267,0.45232305,0.44432376,,
"incbenefits",11,2,"pov200",38900,,"Portland-Vancouver-Beaverton, OR-WA",0,,,,0.53624125,0.56755928,0.56856956,,
"incbenefits",11,2,"pov200",39100,,"Poughkeepsie-Newburgh-Middletown, NY",0,,,,0.36853014,0.36827129,0.39579278,,
"incbenefits",11,2,"pov200",39300,,"Providence-New Bedford-Fall River, RI-MA",0,,,,0.40702343,0.47449786,0.52469124,,
"incbenefits",11,2,"pov200",39580,,"Raleigh-Cary, NC",0,,,,0.54123844,0.5590447,0.53918486,,
"incbenefits",11,2,"pov200",40060,,"Richmond, VA",0,,,,0.42645863,0.40800855,0.43904719,,
"incbenefits",11,2,"pov200",40140,,"Riverside-San Bernardino-Ontario, CA",0,,,,0.56133081,0.59834433,0.61186776,,
"incbenefits",11,2,"pov200",40380,,"Rochester, NY",0,,,,0.40615248,0.42655549,0.50003751,,
"incbenefits",11,2,"pov200",40900,,"Sacramento-Arden-Arcade-Roseville, CA",0,,,,0.51631317,0.52766973,0.56480784,,
"incbenefits",11,2,"pov200",41180,,"St. Louis, MO-IL",0,,,,0.38391025,0.39094439,0.43850213,,
"incbenefits",11,2,"pov200",41620,,"Salt Lake City, UT",0,,,,0.55593952,0.61323874,0.64552612,,
"incbenefits",11,2,"pov200",41700,,"San Antonio, TX",0,,,,0.60495864,0.59876623,0.60315769,,
"incbenefits",11,2,"pov200",41740,,"San Diego-Carlsbad-San Marcos, CA",0,,,,0.49598848,0.52104549,0.55266031,,
"incbenefits",11,2,"pov200",41860,,"San Francisco-Oakland-Fremont, CA",0,,,,0.32977919,0.34430596,0.36351892,,
"incbenefits",11,2,"pov200",41940,,"San Jose-Sunnyvale-Santa Clara, CA",0,,,,0.2914349,0.31422024,0.32204039,,
"incbenefits",11,2,"pov200",42220,,"Santa Rosa-Petaluma, CA",0,,,,0.50191195,0.56872099,0.56975422,,
"incbenefits",11,2,"pov200",42540,,"Scranton-Wilkes-Barre, PA",0,,,,0.58647719,0.66020522,0.64709406,,
"incbenefits",11,2,"pov200",42660,,"Seattle-Tacoma-Bellevue, WA",0,,,,0.37827027,0.42636838,0.42640175,,
"incbenefits",11,2,"pov200",44140,,"Springfield, MA",0,,,,0.51284756,0.54134325,0.50794579,,
"incbenefits",11,2,"pov200",44700,,"Stockton, CA",0,,,,0.53814761,0.59859414,0.66688315,,
"incbenefits",11,2,"pov200",45060,,"Syracuse, NY",0,,,,0.42875958,0.41564151,0.42201021,,
"incbenefits",11,2,"pov200",45300,,"Tampa-St. Petersburg-Clearwater, FL",0,,,,0.46763192,0.48209963,0.49138766,,
"incbenefits",11,2,"pov200",45780,,"Toledo, OH",0,,,,0.36018927,0.47804406,0.49580452,,
"incbenefits",11,2,"pov200",46060,,"Tucson, AZ",0,,,,0.66221029,0.6744151,0.67328549,,
"incbenefits",11,2,"pov200",46140,,"Tulsa, OK",0,,,,0.60885251,0.6132966,0.64929313,,
"incbenefits",11,2,"pov200",47260,,"Virginia Beach-Norfolk-Newport News, VA-NC",0,,,,0.29121713,0.31628227,0.31969092,,
"incbenefits",11,2,"pov200",47900,,"Washington-Arlington-Alexandria, DC-VA-MD-WV",0,,,,0.29389468,0.31965707,0.33967869,,
"incbenefits",11,2,"pov200",48620,,"Wichita, KS",0,,,,0.52160164,0.58283026,0.70793613,,
"incbenefits",11,2,"pov200",49340,,"Worcester, MA",0,,,,0.34988037,0.31476148,0.35483199,,
"incbenefits",11,2,"pov200",49660,,"Youngstown-Warren-Boardman, OH-PA",0,,,,,,,,
"incbenefits",11,3,"work",1,"AL","Alabama",1,0.89067852,0.91331679,0.92965388,0.8985005,0.88160628,0.89856446,0.89565986,0.91063005
"incbenefits",11,3,"work",2,"AK","Alaska",1,0.93725532,0.92718083,0.94980115,0.92740875,0.87543678,0.81112134,0.86355209,0.9813661
"incbenefits",11,3,"work",4,"AZ","Arizona",1,0.89535445,0.90599668,0.91085404,0.88730043,0.85521406,0.85034412,0.86647713,0.8829807
"incbenefits",11,3,"work",5,"AR","Arkansas",1,0.93468642,0.94589829,0.94021791,0.92294908,0.91351426,0.89320153,0.89110643,0.94788879
"incbenefits",11,3,"work",6,"CA","California",1,0.89783406,0.90772367,0.91476756,0.90717012,0.89186537,0.88286054,0.8830089,0.89063579
"incbenefits",11,3,"work",8,"CO","Colorado",1,0.8951304,0.9037357,0.92022771,0.9148528,0.90065289,0.90341216,0.90123534,0.89936143
"incbenefits",11,3,"work",9,"CT","Connecticut",1,0.92471415,0.9332633,0.94348305,0.95064145,0.92405033,0.91057116,0.92018116,0.92236769
"incbenefits",11,3,"work",10,"DE","Delaware",1,0.94160354,0.94577318,0.9592523,0.94127202,0.91127908,0.90984142,0.93122804,0.9100548
"incbenefits",11,3,"work",11,"DC","District of Columbia",1,0.93188065,0.96673113,0.95614958,0.93470728,0.93086934,0.91375268,0.92394274,0.89523757
"incbenefits",11,3,"work",12,"FL","Florida",1,0.91495776,0.92424411,0.92561239,0.91669726,0.89536685,0.87824756,0.87774432,0.89524513
"incbenefits",11,3,"work",13,"GA","Georgia",1,0.9231053,0.92459351,0.94212127,0.92878181,0.89604568,0.8912133,0.90078896,0.91408652
"incbenefits",11,3,"work",15,"HI","Hawaii",1,0.92816108,0.92579472,0.92595327,0.93820608,0.944139,0.92877924,0.9293142,0.94231385
"incbenefits",11,3,"work",16,"ID","Idaho",1,0.92032826,0.9361797,0.91024792,0.90766269,0.89259088,0.85971832,0.89287388,0.91770148
"incbenefits",11,3,"work",17,"IL","Illinois",1,0.93493217,0.94464004,0.94999284,0.93904108,0.92092317,0.90836465,0.9151001,0.92943567
"incbenefits",11,3,"work",18,"IN","Indiana",1,0.88371396,0.88544691,0.91026205,0.90233588,0.89178854,0.89011282,0.89172411,0.91531467
"incbenefits",11,3,"work",19,"IA","Iowa",1,0.90804523,0.89604354,0.88425457,0.90540004,0.91917831,0.90204704,0.92129284,0.89039743
"incbenefits",11,3,"work",20,"KS","Kansas",1,0.90698349,0.91384679,0.92332721,0.9364925,0.91163588,0.89732981,0.92678547,0.91833717
"incbenefits",11,3,"work",21,"KY","Kentucky",1,0.89532632,0.90846556,0.91306388,0.89131284,0.87016404,0.84967595,0.84190369,0.86044568
"incbenefits",11,3,"work",22,"LA","Louisiana",1,0.85362178,0.91913676,0.93393344,0.94026124,0.91350532,0.90751028,0.91956311,0.89765579
"incbenefits",11,3,"work",23,"ME","Maine",1,0.90088969,0.88121367,0.85216516,0.85269755,0.85859263,0.86471748,0.83881986,0.74961293
"incbenefits",11,3,"work",24,"MD","Maryland",1,0.95127666,0.95569569,0.95818955,0.95102149,0.94713038,0.94172418,0.93972617,0.9426015
"incbenefits",11,3,"work",25,"MA","Massachusetts",1,0.89151281,0.89471352,0.90214789,0.90329468,0.88957953,0.8823179,0.88517618,0.89038575
"incbenefits",11,3,"work",26,"MI","Michigan",1,0.87480128,0.87965304,0.89017755,0.8808955,0.85866356,0.85484535,0.86650658,0.87696046
"incbenefits",11,3,"work",27,"MN","Minnesota",1,0.86470371,0.87541622,0.90238404,0.90123028,0.87296677,0.87267214,0.88189375,0.89454281
"incbenefits",11,3,"work",28,"MS","Mississippi",1,0.93807477,0.92976737,0.96648091,0.92954713,0.90183806,0.91533345,0.90412021,0.91817749
"incbenefits",11,3,"work",29,"MO","Missouri",1,0.89325553,0.91087902,0.92781579,0.90741593,0.88960153,0.87615615,0.8817116,0.91190219
"incbenefits",11,3,"work",30,"MT","Montana",1,0.91743052,0.90810543,0.92618334,0.86323762,0.86598462,0.87732637,0.85528821,0.94929332
"incbenefits",11,3,"work",31,"NE","Nebraska",1,0.88406962,0.91806787,0.944736,0.96447593,0.92952222,0.91992658,0.92393708,0.91795468
"incbenefits",11,3,"work",32,"NV","Nevada",1,0.92461294,0.93658334,0.94018418,0.91925269,0.88905889,0.86725807,0.87171215,0.88979065
"incbenefits",11,3,"work",33,"NH","New Hampshire",1,0.87130195,0.90315992,0.96090269,0.95904917,0.93764985,0.92154121,0.91411287,0.93312806
"incbenefits",11,3,"work",34,"NJ","New Jersey",1,0.92864531,0.93539852,0.94203472,0.93450761,0.92688954,0.92024344,0.9146077,0.92111909
"incbenefits",11,3,"work",35,"NM","New Mexico",1,0.86323476,0.8750217,0.87705529,0.87124515,0.86401427,0.851973,0.86000991,0.86920655
"incbenefits",11,3,"work",36,"NY","New York",1,0.88196254,0.88965672,0.90156281,0.91213572,0.90158904,0.89746141,0.89561611,0.89321125
"incbenefits",11,3,"work",37,"NC","North Carolina",1,0.90184397,0.91720968,0.93519473,0.9236061,0.89164883,0.87746608,0.8838076,0.90691972
"incbenefits",11,3,"work",38,"ND","North Dakota",1,0.92157304,,,0.88393384,0.86196029,0.80828846,0.81068611,0.88244015
"incbenefits",11,3,"work",39,"OH","Ohio",1,0.88350159,0.91033202,0.9160288,0.90955091,0.89236093,0.8825677,0.88628191,0.89815307
"incbenefits",11,3,"work",40,"OK","Oklahoma",1,0.89879256,0.88761973,0.91810197,0.91849065,0.88750452,0.89690971,0.92393112,0.93335229
"incbenefits",11,3,"work",41,"OR","Oregon",1,0.90288538,0.94143319,0.94374079,0.92537612,0.91924316,0.90422601,0.88917124,0.89920622
"incbenefits",11,3,"work",42,"PA","Pennsylvania",1,0.88362616,0.89834726,0.90832329,0.92743093,0.91533589,0.88421655,0.88607782,0.88801628
"incbenefits",11,3,"work",44,"RI","Rhode island",1,0.82744038,0.88309675,0.88642073,0.8811807,0.85868037,0.85911071,0.87704867,0.87526339
"incbenefits",11,3,"work",45,"SC","South Carolina",1,0.89796805,0.92518365,0.91990912,0.89745784,0.87832952,0.88876396,0.90445983,0.91559821
"incbenefits",11,3,"work",46,"SD","South Dakota",1,0.79628533,0.85500973,0.90173626,0.94234753,0.87955904,0.87996548,0.79794294,0.81113636
"incbenefits",11,3,"work",47,"TN","Tennessee",1,0.92317587,0.90470499,0.90531671,0.91294467,0.90163994,0.88617063,0.89111692,0.896191
"incbenefits",11,3,"work",48,"TX","Texas",1,0.89367938,0.90912676,0.91631585,0.91234374,0.90056229,0.89657646,0.89782369,0.90555698
"incbenefits",11,3,"work",49,"UT","Utah",1,0.91849595,0.93065995,0.94885647,0.94327509,0.92837387,0.92082059,0.91433799,0.90681988
"incbenefits",11,3,"work",50,"VT","Vermont",1,0.96820271,0.96020925,0.93778223,0.94100785,0.93721861,0.96565288,0.9888739,0.92004204
"incbenefits",11,3,"work",51,"VA","Virginia",1,0.93874586,0.94538653,0.9456777,0.94156289,0.94466883,0.94406968,0.9397822,0.94774401
"incbenefits",11,3,"work",53,"WA","Washington",1,0.89560425,0.88860154,0.90822273,0.91381317,0.88654447,0.86803365,0.86522663,0.89170474
"incbenefits",11,3,"work",54,"WV","West Virginia",1,0.84652501,0.85858852,0.84132361,0.87177801,0.89292157,0.95132846,0.90484065,0.85988671
"incbenefits",11,3,"work",55,"WI","Wisconsin",1,0.91055804,0.90636724,0.91794765,0.94422042,0.93996942,0.92822981,0.91386455,0.9190982
"incbenefits",11,3,"work",56,"WY","Wyoming",1,0.95428574,0.93361712,0.88401049,0.8410635,0.83658075,0.9050445,0.9252376,0.94252568
"incbenefits",11,3,"work",0,"US","United States",1,0.90193027,0.91197914,0.92011607,0.91508287,0.89917988,0.89084506,0.89262426,0.90148109
"incbenefits",11,3,"work",10420,,"Akron, OH",0,,,,0.90302273,0.86490893,0.91590241,,
"incbenefits",11,3,"work",10580,,"Albany-Schenectady-Troy, NY",0,,,,0.89135922,0.93787555,0.8773331,,
"incbenefits",11,3,"work",10740,,"Albuquerque, NM",0,,,,0.89056649,0.90044341,0.89953795,,
"incbenefits",11,3,"work",10900,,"Allentown-Bethlehem-Easton, PA-NJ",0,,,,0.91898837,0.91701336,0.88153963,,
"incbenefits",11,3,"work",12060,,"Atlanta-Sandy Springs-Marietta, GA",0,,,,0.93021772,0.89818063,0.89066079,,
"incbenefits",11,3,"work",12260,,"Augusta-Richmond County, GA-SC",0,,,,0.95416282,0.93258993,0.93830838,,
"incbenefits",11,3,"work",12420,,"Austin-Round Rock, TX",0,,,,0.92200824,0.91253466,0.92302832,,
"incbenefits",11,3,"work",12540,,"Bakersfield, CA",0,,,,0.87069735,0.8533749,0.84311669,,
"incbenefits",11,3,"work",12580,,"Baltimore-Towson, MD",0,,,,0.93711849,0.94035521,0.93532979,,
"incbenefits",11,3,"work",12940,,"Baton Rouge, LA",0,,,,0.9823152,0.93509037,0.89549689,,
"incbenefits",11,3,"work",13820,,"Birmingham-Hoover, AL",0,,,,0.9622037,0.92469148,0.93265386,,
"incbenefits",11,3,"work",14260,,"Boise City-Nampa, ID",0,,,,0.86963957,0.86677691,0.85758917,,
"incbenefits",11,3,"work",14460,,"Boston-Cambridge-Quincy, MA-NH",0,,,,0.90745829,0.89913264,0.89331244,,
"incbenefits",11,3,"work",14600,,"Bradenton-Sarasota-Venice, FL",0,,,,0.87239251,0.85376375,0.85122456,,
"incbenefits",11,3,"work",14860,,"Bridgeport-Stamford-Norwalk, CT",0,,,,0.96537344,0.92942805,0.89321587,,
"incbenefits",11,3,"work",15380,,"Buffalo-Niagara Falls, NY",0,,,,0.84183988,0.78642864,0.83323466,,
"incbenefits",11,3,"work",16700,,"Charleston-North Charleston-Summerville, SC",0,,,,0.88447098,0.85517984,0.92477649,,
"incbenefits",11,3,"work",16740,,"Charlotte-Gastonia-Concord, NC-SC",0,,,,0.93460136,0.91185399,0.88916047,,
"incbenefits",11,3,"work",16860,,"Chattanooga, TN-GA",0,,,,0.88100929,0.90026049,0.90245199,,
"incbenefits",11,3,"work",16980,,"Chicago-Naperville-Joliet, IL-IN-WI",0,,,,0.93970397,0.92497619,0.91334909,,
"incbenefits",11,3,"work",17140,,"Cincinnati-Middletown, OH-KY-IN",0,,,,0.92391968,0.92345409,0.86191344,,
"incbenefits",11,3,"work",17460,,"Cleveland-Elyria-Mentor, OH",0,,,,0.93627224,0.94483012,0.90934617,,
"incbenefits",11,3,"work",17820,,"Colorado Springs, CO",0,,,,0.85253609,0.86223029,0.91312424,,
"incbenefits",11,3,"work",17900,,"Columbia, SC",0,,,,0.9388417,0.90849887,0.85504863,,
"incbenefits",11,3,"work",18140,,"Columbus, OH",0,,,,0.89219907,0.84272269,0.86887527,,
"incbenefits",11,3,"work",19100,,"Dallas-Fort Worth-Arlington, TX",0,,,,0.93715511,0.92832447,0.93175671,,
"incbenefits",11,3,"work",19380,,"Dayton, OH",0,,,,0.8368383,0.85030171,0.91886839,,
"incbenefits",11,3,"work",19740,,"Denver-Aurora-Broomfield, CO",0,,,,0.92147955,0.91118914,0.90773805,,
"incbenefits",11,3,"work",19780,,"Des Moines-West Des Moines, IA",0,,,,0.95950437,0.94903007,0.91836322,,
"incbenefits",11,3,"work",19820,,"Detroit-Warren-Livonia, MI",0,,,,0.86533208,0.85004985,0.82953012,,
"incbenefits",11,3,"work",21340,,"El Paso, TX",0,,,,0.87511473,0.84067817,0.84273507,,
"incbenefits",11,3,"work",23420,,"Fresno, CA",0,,,,0.84999978,0.82283417,0.82886578,,
"incbenefits",11,3,"work",24340,,"Grand Rapids-Wyoming, MI",0,,,,0.92364083,0.84826218,0.89093054,,
"incbenefits",11,3,"work",24660,,"Greensboro-High Point, NC",0,,,,0.89218348,0.84901273,0.85665116,,
"incbenefits",11,3,"work",24860,,"Greenville-Mauldin-Easley, SC",0,,,,0.85905148,0.86163158,0.8827181,,
"incbenefits",11,3,"work",25420,,"Harrisburg-Carlisle, PA",0,,,,0.9222425,0.91452724,0.86422468,,
"incbenefits",11,3,"work",25540,,"Hartford-West Hartford-East Hartford, CT",0,,,,0.94164007,0.92875965,0.92476264,,
"incbenefits",11,3,"work",26180,,"Honolulu, HI",0,,,,0.93503287,0.95529905,0.93479342,,
"incbenefits",11,3,"work",26420,,"Houston-Sugar Land-Baytown, TX",0,,,,0.93513601,0.92093058,0.90371861,,
"incbenefits",11,3,"work",26900,,"Indianapolis-Carmel, IN",0,,,,0.91781053,0.90835151,0.90389654,,
"incbenefits",11,3,"work",27140,,"Jackson, MS",0,,,,,,,,
"incbenefits",11,3,"work",27260,,"Jacksonville, FL",0,,,,0.92604736,0.8941309,0.89649559,,
"incbenefits",11,3,"work",28140,,"Kansas City, MO-KS",0,,,,0.9277238,0.89450193,0.88124108,,
"incbenefits",11,3,"work",28940,,"Knoxville, TN",0,,,,0.89283858,0.84367915,0.90268081,,
"incbenefits",11,3,"work",29460,,"Lakeland-Winter Haven, FL",0,,,,0.91865076,0.90058605,0.90161062,,
"incbenefits",11,3,"work",29540,,"Lancaster, PA",0,,,,0.90669881,0.88148425,0.91428162,,
"incbenefits",11,3,"work",29620,,"Lansing-East Lansing, MI",0,,,,0.86397879,0.78667248,0.82957647,,
"incbenefits",11,3,"work",29820,,"Las Vegas-Paradise, NV",0,,,,0.91898702,0.88303991,0.85781595,,
"incbenefits",11,3,"work",30780,,"Little Rock-North Little Rock-Conway, AR",0,,,,0.92882881,0.88112298,0.92461596,,
"incbenefits",11,3,"work",31100,,"Los Angeles-Long Beach-Santa Ana, CA",0,,,,0.91407391,0.89880397,0.8889659,,
